id,SMILES,bp_K,ValidMol,RDKit_InChIKey,MolWt,ExactMolWt,MolLogP,TPSA,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,RingCount,AromaticRingCount,AliphaticRingCount,HeterocycleCount,FractionCarbonSP3,HeavyAtomCount,HeteroatomCount,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge
116,CCCCC(CC)COC(C)=O,472.25,True,WOYWLLHHWAMFCB-UHFFFAOYSA-N,172.26799999999997,172.14632988,2.765900000000001,26.3,0,2,6,0,0,0,0,0.9,12,2,72,0,0.3021330276670788,-0.46558239307385973
117,CCc1ccccc1O,477.75,True,IXQGCWUGDFDQMF-UHFFFAOYSA-N,122.16699999999996,122.07316494,1.9545999999999997,20.23,1,1,1,1,1,0,0,0.25,9,1,48,0,0.11825136868411397,-0.5076763141588115
118,OC(=O)CF,441.25,True,QEWYKACRFQMRMB-UHFFFAOYSA-N,78.042,78.011707556,0.040500000000000036,37.3,1,1,1,0,0,0,0,0.5,5,3,30,0,0.33460403330930144,-0.4793089502475297
119,CCCCCC(C)=O,424.75,True,CATSNJVOTSVZJV-UHFFFAOYSA-N,114.18799999999999,114.104465068,2.1557000000000004,17.07,0,1,4,0,0,0,0,0.8571428571428571,8,1,48,0,0.1293399488649192,-0.3000310235003908
120,CCCCC(C)=O,400.45,True,QQZOPKMRPOGIEB-UHFFFAOYSA-N,100.16099999999999,100.088815004,1.7656,17.07,0,1,3,0,0,0,0,0.8333333333333334,7,1,42,0,0.1293397726031704,-0.30003102499487694
121,CC(O)C(O)=O,395.25,True,JVTAAEKCZFNVCJ-UHFFFAOYSA-N,90.07799999999999,90.031694052,-0.5482,57.53,2,2,1,0,0,0,0,0.6666666666666666,6,3,36,0,0.3317230795714236,-0.4793355989963274
122,COc1cc(C)ccc1O,495.25,True,PETRWTHZSKVLRE-UHFFFAOYSA-N,138.166,138.06807956,1.70922,29.46,1,2,1,1,1,0,0,0.25,10,2,54,0,0.1602383079639696,-0.5042546064276908
123,COc1ccccc1N,497.25,True,VMPITZXILSNTON-UHFFFAOYSA-N,123.15499999999999,123.068413908,1.2773999999999999,35.25,1,2,1,1,1,0,0,0.14285714285714285,9,2,48,0,0.1412369048109953,-0.4946015527649382
124,COc1ccccc1C=O,511.25,True,PKZJLOCLABXVMC-UHFFFAOYSA-N,136.14999999999998,136.052429496,1.5076999999999998,26.3,0,2,2,1,1,0,0,0.125,10,2,52,0,0.15327621605336197,-0.49601269299811873
125,COCCO,397.35,True,XNWFRZJHXBZDAG-UHFFFAOYSA-N,76.095,76.052429496,-0.37489999999999996,29.46,1,2,2,0,0,0,0,1.0,5,2,32,0,0.06934265212863683,-0.3939806162163566
126,COc1ccccc1O,478.25,True,LHGVFZTZFXWLCP-UHFFFAOYSA-N,124.13899999999997,124.052429496,1.4008,29.46,1,2,1,1,1,0,0,0.14285714285714285,9,2,48,0,0.159973721120165,-0.5042548357902157
127,CCC(C)CO,401.25,True,QPRQEDXDYOZYLA-UHFFFAOYSA-N,88.14999999999999,88.088815004,1.0248,20.23,1,1,2,0,0,0,0,1.0,6,1,38,0,0.04560232938954998,-0.39609919499473895
128,C=C(C)CC,304.45,True,MHNNAWXXUZQSNM-UHFFFAOYSA-N,70.13499999999999,70.07825032,1.9725,0.0,0,0,1,0,0,0,0,0.6,5,0,30,0,-0.03543505048507542,-0.100151220295327
129,CCCC(C)CO,421.25,True,PFNHSEQQEPMLNI-UHFFFAOYSA-N,102.17699999999999,102.104465068,1.4149,20.23,1,1,3,0,0,0,0,1.0,7,1,44,0,0.045612317373567704,-0.3960990127001897
130,CC(C)CN,342.25,True,KDSNLYIMUZNERS-UHFFFAOYSA-N,73.139,73.08914935199999,0.6011000000000001,26.02,1,1,1,0,0,0,0,1.0,5,1,32,0,-0.005413892141561341,-0.3302183383951626
131,CC(O)CC(C)(C)O,471.25,True,SVTBMSDMJJWYQN-UHFFFAOYSA-N,118.17599999999999,118.099379688,0.5282,40.46,2,2,2,0,0,0,0,1.0,8,2,50,0,0.06157732087321983,-0.3933060128156288
132,CCC(C)(C)O,375.65,True,MSXVEPNJUHWQHW-UHFFFAOYSA-N,88.14999999999998,88.088815004,1.1673,20.23,1,1,1,0,0,0,0,1.0,6,1,38,0,0.05886986149053354,-0.3904828518322725
133,CC=C(C)C,311.75,True,BKOOMYPCSUNDGP-UHFFFAOYSA-N,70.13499999999999,70.07825032,1.9725,0.0,0,0,0,0,0,0,0,0.6,5,0,30,0,-0.044222970392810215,-0.08901317275117566
134,Cc1ccccc1N,473.55,True,RNVCVTLRINQCPJ-UHFFFAOYSA-N,107.156,107.073499288,1.57722,26.02,1,1,0,1,1,0,0,0.14285714285714285,8,1,42,0,0.0343208796951809,-0.39851409803684273
135,CC1CCCCC1=O,438.35,True,LFSAPCRASZRSKS-UHFFFAOYSA-N,112.172,112.088815004,1.7656,17.07,0,1,0,1,0,1,0,0.8571428571428571,8,1,46,0,0.13519971478507345,-0.2994148859068625
136,CCCCCCC(C)C,416.45,True,ZUBZATZOEPUUQF-UHFFFAOYSA-N,128.259,128.15650064,3.6128000000000027,0.0,0,0,5,0,0,0,0,1.0,9,0,56,0,-0.04713257615644698,-0.0653823832175159
137,CCCC(C)C,333.46,True,AFABGHUZZDYHJO-UHFFFAOYSA-N,86.178,86.109550448,2.442500000000001,0.0,0,0,2,0,0,0,0,1.0,6,0,38,0,-0.04714263543756667,-0.06537259817899396
138,CC(C)C,284.95,True,NNPPMTNAJDCUHE-UHFFFAOYSA-N,58.123999999999995,58.078250319999995,1.6622999999999999,0.0,0,0,0,0,0,0,0,1.0,4,0,26,0,-0.04998608114307979,-0.06303725418182882
139,CC(C)C#N,375.25,True,LRDFRRGEGBBSRN-UHFFFAOYSA-N,69.107,69.057849224,1.16598,23.79,0,1,0,0,0,0,0,0.75,5,1,28,0,0.0649457173195011,-0.19805727534481107
140,Cc1cnccn1,408.25,True,CAWHJQAVHZEVTJ-UHFFFAOYSA-N,94.11699999999999,94.053098192,0.7850199999999998,25.78,0,2,0,1,1,0,1,0.2,7,2,36,0,0.05552475830361941,-0.26123511250191794
141,Cc1ccccn1,402.65,True,BSKHPKMHTQYZBB-UHFFFAOYSA-N,93.129,93.057849224,1.39002,12.89,0,1,0,1,1,0,1,0.16666666666666666,7,1,36,0,0.03721465273392041,-0.26161242494491843
142,Oc1ccccc1[N+]([O-])=O,489.25,True,IQUPABOKLQSFBK-UHFFFAOYSA-N,139.10999999999999,139.02694302,1.3004000000000002,63.37,1,3,1,1,1,0,0,0.0,10,4,52,0,0.3101887839338801,-0.502092705332494
143,CC(C)[N+](=O)[O-],393.45,True,FGLBSLMDCBOPQK-UHFFFAOYSA-N,89.094,89.047678464,0.6715,43.14,0,2,1,0,0,0,0,1.0,6,3,36,0,0.20717591219263307,-0.26428222998398154
144,Cc1ccccc1[N+](=O)[O-],495.25,True,PLAZTCDQAHEYBI-UHFFFAOYSA-N,137.138,137.047678464,1.9032200000000001,43.14,0,2,1,1,1,0,0,0.14285714285714285,10,3,52,0,0.271791321288604,-0.2583009410225935
145,CCCCCCC(C)O,452.25,True,SJWFXCIHNDVPSH-UHFFFAOYSA-N,130.231,130.135765196,2.3376000000000006,20.23,1,1,5,0,0,0,0,1.0,9,1,56,0,0.05116668312937806,-0.393419269033318
146,CCCCCCC(C)=O,448.25,True,ZPVFWPFBNIEHGJ-UHFFFAOYSA-N,128.215,128.120115132,2.5458000000000007,17.07,0,1,5,0,0,0,0,0.875,9,1,54,0,0.12933995027687056,-0.30003102349470656
147,CCCC(C)=O,375.51,True,XNLICIUVMPYHGG-UHFFFAOYSA-N,86.13399999999999,86.07316494,1.3755,17.07,0,1,2,0,0,0,0,0.8,6,1,36,0,0.12932953227060026,-0.30003121331851546
148,OCCOc1ccccc1,518.45,True,QCDWFXQBSFUVSP-UHFFFAOYSA-N,138.16599999999997,138.06807956,1.0576999999999999,29.46,1,2,3,1,1,0,0,0.25,10,2,54,0,0.1189178408261219,-0.4912065654965863
149,OCCc1ccccc1,491.45,True,WRMNZCZEMHIOCP-UHFFFAOYSA-N,122.16699999999996,122.07316494,1.2214,20.23,1,1,2,1,1,0,0,0.25,9,1,48,0,0.04709448741986935,-0.3960313152991432
150,CC(C)O,355.55,True,KFZMGEQAYNKOFK-UHFFFAOYSA-N,60.096000000000004,60.057514876,0.38710000000000006,20.23,1,1,0,0,0,0,0,1.0,4,1,26,0,0.04834761180869219,-0.3937069016405105
151,C=CCN,326.75,True,VVJKKWFAADXIJK-UHFFFAOYSA-N,57.09599999999999,57.057849223999995,0.1311000000000001,26.02,1,1,1,0,0,0,0,0.3333333333333333,4,1,24,0,0.010374434455575399,-0.3270522846975318
152,C=CCO,370.15,True,XXROGKLTLUQVRX-UHFFFAOYSA-N,58.08,58.041864812,0.1647,20.23,1,1,1,0,0,0,0,0.3333333333333333,4,1,24,0,0.06093122118130107,-0.3923178086285883
153,C=CC#N,350.45,True,NLHHRLWOUZZQLW-UHFFFAOYSA-N,53.06399999999999,53.026549096,0.6959799999999999,23.79,0,1,0,0,0,0,0,0.0,4,1,20,0,0.09053137537380465,-0.19312126078672762
154,O=C1CCCN1,518.25,True,HNJBEVLQSNELDL-UHFFFAOYSA-N,85.10600000000001,85.052763844,-0.10360000000000008,29.1,1,1,0,1,0,1,1,0.75,6,2,34,0,0.21956247781073204,-0.35609106220576986
155,Cc1ccc(O)c(c1)C(C)(C)C,510.25,True,IKEHOXWJQXIQAG-UHFFFAOYSA-N,164.248,164.120115132,2.998120000000001,20.23,1,1,0,1,1,0,0,0.45454545454545453,12,1,66,0,0.11881784098983801,-0.5076538014334406
156,CCSC,340.25,True,WXEHBUMAEPOYKP-UHFFFAOYSA-N,76.164,76.034671256,1.3693,0.0,0,1,1,0,0,0,0,1.0,4,1,26,0,-0.009879702990655083,-0.16572259354524393
157,CCCCCCCCCC(C)=O,504.75,True,KYWIYKKSMDLRDC-UHFFFAOYSA-N,170.296,170.167065324,3.7161000000000026,17.07,0,1,8,0,0,0,0,0.9090909090909091,12,1,72,0,0.1293399502822748,-0.30003102349469607
158,CC(=O)C(C)(C)C,379.35,True,PJGSXYOJTGTZAV-UHFFFAOYSA-N,100.16099999999999,100.088815004,1.6215,17.07,0,1,0,0,0,0,0,0.8333333333333334,7,1,42,0,0.13463290995980942,-0.29943568716997876
159,Cc1ccc(O)cc1C,498.25,True,YCOXTKKNXUZSKD-UHFFFAOYSA-N,122.16699999999999,122.07316494,2.0090399999999997,20.23,1,1,0,1,1,0,0,0.25,9,1,48,0,0.11535936649447885,-0.5079562241267914
160,Cc1cc(C)cc(O)c1,492.75,True,TUAMRELNJMMDMT-UHFFFAOYSA-N,122.16699999999997,122.07316494,2.0090399999999997,20.23,1,1,0,1,1,0,0,0.25,9,1,48,0,0.11560448564858775,-0.5079461480132894
161,C=CCBr,344.55,True,BHELZAPQIKSEDF-UHFFFAOYSA-N,120.97699999999999,119.95746226,1.5673,0.0,0,0,1,0,0,0,0,0.3333333333333333,4,1,24,0,0.020898848175972935,-0.10224656368421071
162,Cc1cccc(Br)c1,456.95,True,WJIFKOVZNJTSGO-UHFFFAOYSA-N,171.037,169.973112324,2.7575200000000013,0.0,0,0,0,1,1,0,0,0.14285714285714285,8,1,42,0,0.017739096440411488,-0.06088258242944243
163,Nc1cccc(Cl)c1,503.75,True,PNPCRKVUWYDDST-UHFFFAOYSA-N,127.574,127.01887687199999,1.9222,26.02,1,1,0,1,1,0,0,0.0,8,2,42,0,0.04259550351565328,-0.39868630190828575
164,Oc1cccc(Cl)c1,487.25,True,HORNXRXVQWOLPJ-UHFFFAOYSA-N,128.558,128.00289246,2.0456,20.23,1,1,0,1,1,0,0,0.0,8,2,42,0,0.11656188830495293,-0.5079113889979311
165,CCc1cccc(O)c1,491.65,True,HMNKTRSOROOSPP-UHFFFAOYSA-N,122.16699999999996,122.07316494,1.9546,20.23,1,1,1,1,1,0,0,0.25,9,1,48,0,0.11535000714268884,-0.5079563872990431
166,CCCCC(=O)CC,420.25,True,NGAZZOYFWWSOGK-UHFFFAOYSA-N,114.18799999999999,114.104465068,2.1557000000000004,17.07,0,1,4,0,0,0,0,0.8571428571428571,8,1,48,0,0.13213624621267467,-0.29972928203016475
167,CCCC(O)CC,408.25,True,ZOCHHNOQQHDWHG-UHFFFAOYSA-N,102.17699999999999,102.104465068,1.5574,20.23,1,1,3,0,0,0,0,1.0,7,1,44,0,0.053711905178556944,-0.3931423955826943
168,Cc1cccc(O)c1,475.45,True,RLSSMJSEOOYNOY-UHFFFAOYSA-N,108.13999999999999,108.057514876,1.7006199999999998,20.23,1,1,0,1,1,0,0,0.14285714285714285,8,1,42,0,0.11533965245343211,-0.5079565717457838
169,C=CCN=C=S,425.25,True,ZOJBYZNEUISWFT-UHFFFAOYSA-N,99.15799999999999,99.01427016,1.2752,12.36,0,2,2,0,0,0,0,0.25,6,2,32,0,0.06708565753341106,-0.2283522921883799
170,CC(C)C=C,293.35,True,YHQXBTXEYZIYOV-UHFFFAOYSA-N,70.135,70.07825032,1.8284,0.0,0,0,1,0,0,0,0,0.6,5,0,30,0,-0.029309967766280236,-0.10282410978035038
171,CC(C)C(C)O,387.25,True,MXLMTQWGSQIYOW-UHFFFAOYSA-N,88.14999999999999,88.088815004,1.0231999999999999,20.23,1,1,1,0,0,0,0,1.0,6,1,38,0,0.0534509591006451,-0.39315213323115145
172,CC(=O)C(C)C,367.58,True,SYBYTAAJFKOIEJ-UHFFFAOYSA-N,86.134,86.07316494,1.2314,17.07,0,1,1,0,0,0,0,0.8,6,1,36,0,0.1318534622268426,-0.2997396385899406
173,Cc1cccc(N)c1,476.55,True,JJYPMNFTHPTTDI-UHFFFAOYSA-N,107.156,107.073499288,1.5772199999999998,26.02,1,1,0,1,1,0,0,0.14285714285714285,8,1,42,0,0.031614018322708416,-0.39872085761311676
174,CC1CCCC(O)C1,437.25,True,HTSABYAWKQAHBT-UHFFFAOYSA-N,114.18799999999999,114.104465068,1.5574,20.23,1,1,0,1,0,1,0,1.0,8,1,48,0,0.05423864068069268,-0.3931206590096048
175,CCC(C)CC,336.521,True,PFEOZHBOMNWTJB-UHFFFAOYSA-N,86.178,86.109550448,2.442500000000001,0.0,0,0,2,0,0,0,0,1.0,6,0,38,0,-0.04480471003954574,-0.06512847364618164
176,Cc1cccc(c1)[N+]([O-])=O,505.25,True,QZYHIOPPLUPUJF-UHFFFAOYSA-N,137.138,137.047678464,1.90322,43.14,0,2,1,1,1,0,0,0.14285714285714285,10,3,52,0,0.26918728708782313,-0.25830949470105513
177,CCCCCC(O)CC,448.25,True,NMRPBPVERJPACX-UHFFFAOYSA-N,130.23099999999997,130.135765196,2.3376,20.23,1,1,5,0,0,0,0,1.0,9,1,56,0,0.05372202737458578,-0.3931422119493265
178,CCC(=O)CC,374.95,True,FDPIMTJIUBPUKL-UHFFFAOYSA-N,86.134,86.07316494,1.3755,17.07,0,1,2,0,0,0,0,0.8,6,1,36,0,0.13186152172966464,-0.2997406513908195
179,OCCCc1ccccc1,514.25,True,VAJVDSVGBWFCLW-UHFFFAOYSA-N,136.194,136.088815004,1.6115,20.23,1,1,3,1,1,0,0,0.3333333333333333,10,1,54,0,0.04336966675192703,-0.3963644531513796
180,Cc1cccnc1,417.35,True,ITQTTZVARXURQS-UHFFFAOYSA-N,93.129,93.057849224,1.39002,12.89,0,1,0,1,1,0,1,0.16666666666666666,7,1,36,0,0.029653003828134867,-0.264459387256486
181,Cc1ccc(N(C)C)cc1,484.25,True,GYVGXEWAOAAJEU-UHFFFAOYSA-N,135.21,135.104799416,2.06102,3.24,0,1,1,1,1,0,0,0.3333333333333333,10,1,54,0,0.03606838172619256,-0.37766121366641847
182,Oc1ccc(Br)cc1,511.25,True,GZFGOTFRPZRKDS-UHFFFAOYSA-N,173.00900000000001,171.95237688,2.1547,20.23,1,1,0,1,1,0,0,0.0,8,2,42,0,0.11515415357900853,-0.507965628687595
183,CC(=O)c1ccc(Cl)cc1,510.25,True,BUZYGTVTZYSBCU-UHFFFAOYSA-N,154.596,154.018542524,2.542600000000001,17.07,0,1,1,1,1,0,0,0.125,10,2,52,0,0.15930022761846468,-0.29451219272984314
184,Oc1ccc(Cl)cc1,493.25,True,WXNZTHHGJRFXKQ-UHFFFAOYSA-N,128.558,128.00289246,2.0456,20.23,1,1,0,1,1,0,0,0.0,8,2,42,0,0.11517975998882711,-0.5079651858460357
185,Cc1ccc(Cl)cc1,435.65,True,NPDACUSDTOMAMK-UHFFFAOYSA-N,126.586,126.023627904,2.6484200000000007,0.0,0,0,0,1,1,0,0,0.14285714285714285,8,1,42,0,0.040567993120455316,-0.08434413556465584
186,CCc1ccc(O)cc1,491.15,True,HXDOZKJGKXYMEW-UHFFFAOYSA-N,122.16699999999996,122.07316494,1.9546,20.23,1,1,1,1,1,0,0,0.25,9,1,48,0,0.11509483734922345,-0.5079666452633226
187,CCCC(=O)CCC,417.25,True,HCFAJYNVAYBARA-UHFFFAOYSA-N,114.18799999999999,114.104465068,2.1557000000000004,17.07,0,1,4,0,0,0,0,0.8571428571428571,8,1,48,0,0.13239048773034137,-0.2997182890076654
188,COc1ccc(C=O)cc1,528.25,True,ZRSNZINYAWTAHE-UHFFFAOYSA-N,136.14999999999998,136.052429496,1.5076999999999998,26.3,0,2,2,1,1,0,0,0.125,10,2,52,0,0.14955258130421192,-0.49676779267846277
189,COc1ccc(O)cc1,526.25,True,NWVVVBRKAWDGAB-UHFFFAOYSA-N,124.13899999999997,124.052429496,1.4008,29.46,1,2,1,1,1,0,0,0.14285714285714285,9,2,48,0,0.11862884646960269,-0.5079622349506875
190,CC(C)CC(C)O,406.25,True,WVYWICLMDOOCFB-UHFFFAOYSA-N,102.17699999999998,102.104465068,1.4133,20.23,1,1,2,0,0,0,0,1.0,7,1,44,0,0.05141023570958835,-0.3934087426759659
191,CC(=O)CC(C)C,388.95,True,NTIZESTWPVYFNL-UHFFFAOYSA-N,100.16099999999999,100.088815004,1.6215,17.07,0,1,2,0,0,0,0,0.8333333333333334,7,1,42,0,0.12959512117371577,-0.3000199627172533
192,CC(=O)C=C(C)C,403.25,True,SHOJXDKTYKFBRD-UHFFFAOYSA-N,98.145,98.07316494,1.5415999999999999,17.07,0,1,1,0,0,0,0,0.5,7,1,40,0,0.15204742635692042,-0.2951827654226325
193,Cc1ccc(N)cc1,473.65,True,RZXMPPFPUUCRFN-UHFFFAOYSA-N,107.156,107.073499288,1.5772199999999998,26.02,1,1,0,1,1,0,0,0.14285714285714285,8,1,42,0,0.03136724816814624,-0.3987285645842668
194,COc1ccc(C)cc1,448.75,True,CHLICZRVGGXEOD-UHFFFAOYSA-N,122.16699999999997,122.07316494,2.0036199999999997,9.23,0,1,1,1,1,0,0,0.25,9,1,48,0,0.11837738457272944,-0.49676822175454044
195,Cc1ccc(O)cc1,475.15,True,IWDCLRJOBJJRNH-UHFFFAOYSA-N,108.13999999999999,108.057514876,1.7006199999999998,20.23,1,1,0,1,1,0,0,0.14285714285714285,8,1,42,0,0.11509448895139268,-0.5079666481555334
196,Cc1ccncc1,418.25,True,FKNQCJSGGFJEIZ-UHFFFAOYSA-N,93.12899999999999,93.057849224,1.39002,12.89,0,1,0,1,1,0,1,0.16666666666666666,7,1,36,0,0.02699300482342639,-0.2647166344741127
197,Cc1ccc(cc1)[N+]([O-])=O,511.55,True,ZPTVNYMJQHSSEA-UHFFFAOYSA-N,137.138,137.047678464,1.90322,43.14,0,2,1,1,1,0,0,0.14285714285714285,10,3,52,0,0.26894145561733507,-0.25830963621589803
198,CCCCC(=O)CCCC,461.65,True,WSGCRAOTEDLMFQ-UHFFFAOYSA-N,142.242,142.135765196,2.935900000000001,17.07,0,1,6,0,0,0,0,0.8888888888888888,10,1,60,0,0.1324109690533248,-0.2997179119890417
199,c1cc2c3c(cccc3c1)CC2,550.75,True,CWRYPZZKDGJXCA-UHFFFAOYSA-N,154.21199999999993,154.07825032,2.9384000000000006,0.0,0,0,0,3,2,1,0,0.16666666666666666,12,0,58,0,-0.011957882143257156,-0.06135478571963333
200,CC=O,294.05,True,IKHGUXGNUITLKF-UHFFFAOYSA-N,44.053,44.026214748,0.2052,17.07,0,1,0,0,0,0,0,0.5,3,1,18,0,0.1164052831422626,-0.30371526986366926
201,CC=NO,388.25,True,FZENGILVLUJGJX-UHFFFAOYSA-N,59.068000000000005,59.03711378,0.4663,32.59,1,2,0,0,0,0,0,0.5,4,2,24,0,0.04044431417857613,-0.41113634236272567
202,COc1ccc(cc1)C(C)=O,527.25,True,NTPLXRHDUXRPNE-UHFFFAOYSA-N,150.17699999999996,150.06807956,1.8978,26.3,0,2,2,1,1,0,0,0.2222222222222222,11,2,58,0,0.15930305126923566,-0.4967677897237497
203,CC(=O)O,391.15,True,QTBSBXVTEAMEQO-UHFFFAOYSA-N,60.05200000000001,60.021129368000004,0.09089999999999993,37.3,1,1,0,0,0,0,0,0.5,4,2,24,0,0.2996845531582142,-0.481433475172105
204,CC(=O)OCC(C)C,389.75,True,GJRQTCIYDGXPES-UHFFFAOYSA-N,116.16,116.083729624,1.2055,26.3,0,2,2,0,0,0,0,0.8333333333333334,8,2,48,0,0.3021326858670147,-0.46560442645794653
205,CC(=O)OC1CCCCC1,446.25,True,YYLLIJHXUHJATK-UHFFFAOYSA-N,142.19799999999998,142.099379688,1.8821999999999999,26.3,0,2,1,1,0,1,0,0.875,10,2,58,0,0.30239934917782924,-0.4625664738968723
206,CC(=O)OC(C)=O,412.75,True,WFDIJRYMOXRFFG-UHFFFAOYSA-N,102.089,102.031694052,0.09600000000000009,43.370000000000005,0,3,0,0,0,0,0,0.5,7,3,40,0,0.3097681903271179,-0.3935616726354605
207,CC(C)=O,329.33,True,CSCPPACGZOOCGX-UHFFFAOYSA-N,58.080000000000005,58.041864812,0.5952999999999999,17.07,0,1,0,0,0,0,0,0.6666666666666666,4,1,24,0,0.12626794356014373,-0.30034390268719197
208,CC#N,354.85,True,WEVYAHXRMPXWCK-UHFFFAOYSA-N,41.053,41.026549096,0.52988,23.79,0,1,0,0,0,0,0,0.5,3,1,16,0,0.05871482377124906,-0.1986584259265234
209,CC(=O)c1ccccc1,475.35,True,KWOLFJPFCHCOCG-UHFFFAOYSA-N,120.15099999999995,120.057514876,1.8892,17.07,0,1,1,1,1,0,0,0.125,9,1,46,0,0.15929849657429365,-0.2945122071568907
210,CC(C)=NO,406.25,True,PXAJQJMDEXJWFB-UHFFFAOYSA-N,73.095,73.052763844,0.8564,32.59,1,2,0,0,0,0,0,0.6666666666666666,5,2,30,0,0.05086855170982018,-0.41092197945263764
211,CC(=O)Cl,324.25,True,WETWJCDKMRHUPV-UHFFFAOYSA-N,78.498,77.987242396,0.7717,17.07,0,1,0,0,0,0,0,0.5,4,2,24,0,0.21803726065585663,-0.281669370391811
212,CC(=O)CC(C)=O,411.25,True,YRKCREAYFQTBPV-UHFFFAOYSA-N,100.11699999999999,100.052429496,0.5545,34.14,0,2,2,0,0,0,0,0.6,7,2,40,0,0.1366720688163241,-0.2995372651428887
213,C#C,357.95,True,HSFWRNGVRCDJHI-UHFFFAOYSA-N,26.037999999999997,26.015650064,0.24939999999999998,0.0,0,0,0,0,0,0,0,0.0,2,0,10,0,-0.12354428742869349,-0.12354428742869349
214,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,604.25,True,QZCLKYGREBVARF-UHFFFAOYSA-N,402.4840000000002,402.22536804799995,3.0984000000000016,105.2,0,8,15,0,0,0,0,0.8,28,8,162,0,0.3513690071770849,-0.4655521342175024
215,NC(=O)C=C,465.85,True,HRPVXLWXLXDGHG-UHFFFAOYSA-N,71.07900000000001,71.03711378,-0.34230000000000005,43.09,1,1,1,0,0,0,0,0.0,5,2,28,0,0.2402973983266299,-0.36613333016051547
216,OC(=O)C=C,415.25,True,NIXOWILDQLNWCW-UHFFFAOYSA-N,72.06300000000002,72.021129368,0.25700000000000006,37.3,1,1,1,0,0,0,0,0.0,5,2,28,0,0.32719811224525835,-0.4780891485530972
217,CC(=O)OCC=C,376.75,True,FWZUNOYOVVKUNF-UHFFFAOYSA-N,100.117,100.052429496,0.7355,26.3,0,2,2,0,0,0,0,0.4,7,2,40,0,0.3024395456821245,-0.4616563268663379
218,C=CCCl,318.25,True,OSDWBNJEKMUWAV-UHFFFAOYSA-N,76.526,76.00797784,1.4112,0.0,0,0,1,0,0,0,0,0.3333333333333333,4,1,24,0,0.040106491218081464,-0.12221964766558473
219,SCC=C,340.25,True,ULIKDJVNUXNQHS-UHFFFAOYSA-N,74.14800000000001,74.019021192,1.1022,0.0,1,1,1,0,0,0,0,0.3333333333333333,4,1,24,0,0.007985597253156503,-0.1752058522190834
220,CC(=C)C(=O)OCC=C,423.25,True,FBCQUCJYYPMKRO-UHFFFAOYSA-N,126.15499999999999,126.06807956,1.2917,26.3,0,2,3,0,0,0,0,0.2857142857142857,9,2,50,0,0.33291963293662447,-0.4581329933776209
221,N,306.6,True,QGZKDVFQNNGYKY-UHFFFAOYSA-N,17.031,17.026549096,0.16199999999999998,35.0,1,1,0,0,0,0,0,0.0,1,1,8,0,-0.34392573610777344,-0.34392573610777344
222,Nc1ccccc1,457.35,True,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,93.12899999999999,93.057849224,1.2688000000000001,26.02,1,1,0,1,1,0,0,0.0,7,1,36,0,0.03134759259121864,-0.39872882948659094
223,COc1ccccc1,428.75,True,RDOXTESZEPMUJZ-UHFFFAOYSA-N,108.13999999999997,108.057514876,1.6952,9.23,0,1,1,1,1,0,0,0.14285714285714285,8,1,42,0,0.11835771513702235,-0.4967685686134767
224,c1ccc2cc3ccccc3cc2c1,614.55,True,MWPLVEDNUUSJAV-UHFFFAOYSA-N,178.23399999999995,178.07825032,3.993000000000002,0.0,0,0,0,3,3,0,0,0.0,14,0,66,0,-0.01776516776969768,-0.061629349784588755
225,O=Cc1ccccc1,451.95,True,HUMNYLRZRPPJDN-UHFFFAOYSA-N,106.12399999999997,106.041864812,1.4990999999999999,17.07,0,1,1,1,1,0,0,0.0,8,1,40,0,0.14954802883036308,-0.2978964116504968
226,c1ccccc1,353.33,True,UHOVQNZJYSORNB-UHFFFAOYSA-N,78.11399999999999,78.046950192,1.6866,0.0,0,0,0,1,1,0,0,0.0,6,0,30,0,-0.062268570782092456,-0.062268570782092456
227,N#Cc1ccccc1,463.95,True,JFDZBHWFFUWGJE-UHFFFAOYSA-N,103.12399999999997,103.04219916,1.5582799999999999,23.79,0,1,0,1,1,0,0,0.0,8,1,38,0,0.09910883682440627,-0.1924370514343749
228,O=C(c1ccccc1)c2ccccc2,579.15,True,RWCCWEUUXYIKHB-UHFFFAOYSA-N,182.222,182.07316494,2.917600000000001,17.07,0,1,2,2,2,0,0,0.0,14,1,68,0,0.1925196653354077,-0.2886159649049109
229,O=C(Cl)c1ccccc1,474.25,True,PASDCCFISLVPSO-UHFFFAOYSA-N,140.569,140.00289246,2.0656,17.07,0,1,1,1,1,0,0,0.0,9,2,46,0,0.25188518908408497,-0.27561502221289413
230,CC(=O)OCc1ccccc1,486.25,True,QUKGYYKBILRGFE-UHFFFAOYSA-N,150.177,150.06807956,1.7496999999999998,26.3,0,2,2,1,1,0,0,0.2222222222222222,11,2,58,0,0.30246072005009045,-0.46100343395037224
231,OCc1ccccc1,478.55,True,WVDDGKGOMKODPV-UHFFFAOYSA-N,108.13999999999997,108.057514876,1.1789,20.23,1,1,1,1,1,0,0,0.14285714285714285,8,1,42,0,0.06813693972174781,-0.3916804684282009
